t1,st2,local_name,percent,numpeo,cx,cy
學習教育類,關注教育學習者,北投區開明里,0.507649972482,4612.0,121.504009091,25.1431266667
身體保健類,關注口腔牙齒美容者,北投區開明里,0.064266404522,523.0,121.504009091,25.1431266667
運動體育類,關注體育：棒球者,北投區開明里,0.458007705008,4161.0,121.504009091,25.1431266667
影視娛樂類,關注古典樂者,北投區開明里,0.0521551141738,386.0,121.504009091,25.1431266667
寵物生活類,關注水族寵物者,北投區開明里,0.295982388553,2689.0,121.504009091,25.1431266667
文化展覽類,關注展覽訊息者,北投區開明里,0.0265421479479,216.0,121.504009091,25.1431266667
運動體育類,關注體育：足球者,北投區開明里,0.389873417722,3542.0,121.504009091,25.1431266667
影視娛樂類,關注搖滾樂者,北投區開明里,0.0948636028508,772.0,121.504009091,25.1431266667
美食戶外旅遊類,關注烹飪者,北投區開明里,0.392074848652,3562.0,121.504009091,25.1431266667
運動體育類,關注體育：賽車者,北投區開明里,0.0564788542089,418.0,121.504009091,25.1431266667
美食戶外旅遊類,關注戶外休閒者,北投區開明里,0.397908640616,3615.0,121.504009091,25.1431266667
美食戶外旅遊類,關注速食者,北投區開明里,0.160484314805,1458.0,121.504009091,25.1431266667
身體保健類,關注口腔牙齒治療者,北投區開明里,0.408475509081,3711.0,121.504009091,25.1431266667
影視娛樂類,關注影視娛樂訊息者,北投區開明里,0.379746835443,3450.0,121.504009091,25.1431266667
影視娛樂類,關注日本電視節目者,北投區開明里,0.354509707545,2885.0,121.504009091,25.1431266667
美食戶外旅遊類,關注台式料理者,北投區開明里,0.0713934627673,581.0,121.504009091,25.1431266667
運動體育類,關注體育：游泳者,北投區開明里,0.0454681872749,303.0,121.504009091,25.1431266667
影視娛樂類,音樂:韓國音樂,北投區開明里,0.187638240354,1527.0,121.504009091,25.1431266667
運動體育類,關注體育：自行車者,北投區開明里,0.0213398635648,122.0,121.504009091,25.1431266667
寵物生活類,關注狗寵物者,北投區開明里,0.34518436984,3136.0,121.504009091,25.1431266667
美食戶外旅遊類,關注美式料理者,北投區開明里,0.197345785205,1606.0,121.504009091,25.1431266667
運動體育類,關注體育：格鬥與摔角者,北投區開明里,0.0774219700041,573.0,121.504009091,25.1431266667
美食戶外旅遊類,關注日本料理者,北投區開明里,0.32977435333,2996.0,121.504009091,25.1431266667
運動體育類,關注體育：籃球者,北投區開明里,0.437204182719,3972.0,121.504009091,25.1431266667
運動體育類,關注體育：跑步者,北投區開明里,0.0505337116606,374.0,121.504009091,25.1431266667
運動體育類,關注體育：水上運動者,北投區開明里,0.114647333497,933.0,121.504009091,25.1431266667
文化展覽類,關注文化藝術訊息者,北投區開明里,0.205824526911,1675.0,121.504009091,25.1431266667
影視娛樂類,關注日本潮流哈日者,北投區開明里,0.41133736929,3737.0,121.504009091,25.1431266667
影視娛樂類,關注韓國電視節目者,北投區開明里,0.438084755091,3980.0,121.504009091,25.1431266667
影視娛樂類,關注歐美電視節目者,北投區開明里,0.364006604293,3307.0,121.504009091,25.1431266667
美食戶外旅遊類,關注素食料理者,北投區開明里,0.0297358754592,170.0,121.504009091,25.1431266667
影視娛樂類,關注電影者,北投區開明里,0.405833791965,3687.0,121.504009091,25.1431266667
運動體育類,關注體育：網球者,北投區開明里,0.345404512933,3138.0,121.504009091,25.1431266667
運動體育類,關注體育：高爾夫球者,北投區開明里,0.0215932914046,103.0,121.504009091,25.1431266667
影視娛樂類,關注日本音樂者,北投區開明里,0.32504127683,2953.0,121.504009091,25.1431266667
美食戶外旅遊類,關注旅遊資訊者,北投區洲美里,0.242,484.0,121.50291138,25.10291266
寵物生活類,關注貓寵物者,北投區洲美里,0.118971061093,259.0,121.50291138,25.10291266
影視娛樂類,關注韓國潮流哈韓者,北投區洲美里,0.410656867249,894.0,121.50291138,25.10291266
學習教育類,關注教育學習者,北投區洲美里,0.51768488746,1127.0,121.50291138,25.10291266
身體保健類,關注口腔牙齒美容者,北投區洲美里,0.0785,157.0,121.50291138,25.10291266
運動體育類,關注體育：棒球者,北投區洲美里,0.494717501148,1077.0,121.50291138,25.10291266
身體保健類,關注健康保健者,北投區洲美里,0.452916858062,986.0,121.50291138,25.10291266
影視娛樂類,關注搖滾樂者,北投區洲美里,0.112165178571,201.0,121.50291138,25.10291266
美食戶外旅遊類,關注速食者,北投區洲美里,0.178226917777,388.0,121.50291138,25.10291266
運動體育類,關注體育：游泳者,北投區洲美里,0.045996592845,81.0,121.50291138,25.10291266
運動體育類,關注體育：水上運動者,北投區洲美里,0.12907671107,281.0,121.50291138,25.10291266
影視娛樂類,關注影視娛樂訊息者,北投區洲美里,0.392282958199,854.0,121.50291138,25.10291266
影視娛樂類,關注日本電視節目者,北投區洲美里,0.315112540193,686.0,121.50291138,25.10291266
美食戶外旅遊類,關注台式料理者,北投區洲美里,0.0975114271204,192.0,121.50291138,25.10291266
影視娛樂類,關注歐美電視節目者,北投區洲美里,0.368856224162,803.0,121.50291138,25.10291266
美食戶外旅遊類,關注素食料理者,北投區洲美里,0.0385,77.0,121.50291138,25.10291266
運動體育類,關注體育：網球者,北投區洲美里,0.351860358291,766.0,121.50291138,25.10291266
影視娛樂類,音樂:韓國音樂,北投區洲美里,0.228034535297,449.0,121.50291138,25.10291266
運動體育類,關注體育：自行車者,北投區洲美里,0.0206473214286,37.0,121.50291138,25.10291266
寵物生活類,關注狗寵物者,北投區洲美里,0.348644924208,759.0,121.50291138,25.10291266
運動體育類,關注體育：格鬥與摔角者,北投區洲美里,0.0970982142857,174.0,121.50291138,25.10291266
美食戶外旅遊類,關注美式料理者,北投區洲美里,0.2165,433.0,121.50291138,25.10291266
運動體育類,關注體育：跑步者,北投區洲美里,0.0619603859827,122.0,121.50291138,25.10291266
運動體育類,關注體育：足球者,北投區洲美里,0.393661001378,857.0,121.50291138,25.10291266
美食戶外旅遊類,關注烹飪者,北投區洲美里,0.407900780891,888.0,121.50291138,25.10291266
運動體育類,關注體育：賽車者,北投區洲美里,0.0725446428571,130.0,121.50291138,25.10291266
身體保健類,關注口腔牙齒治療者,北投區洲美里,0.429490124024,935.0,121.50291138,25.10291266
美食戶外旅遊類,關注戶外休閒者,北投區洲美里,0.387689480937,844.0,121.50291138,25.10291266
運動體育類,關注體育：籃球者,北投區洲美里,0.459807073955,1001.0,121.50291138,25.10291266
美食戶外旅遊類,關注日本料理者,北投區洲美里,0.32521819017,708.0,121.50291138,25.10291266
文化展覽類,關注文化藝術訊息者,北投區洲美里,0.209921910887,457.0,121.50291138,25.10291266
影視娛樂類,關注電影者,北投區洲美里,0.431327514929,939.0,121.50291138,25.10291266
影視娛樂類,關注古典樂者,北投區洲美里,0.0645,129.0,121.50291138,25.10291266
文化展覽類,關注展覽訊息者,北投區洲美里,0.0296717171717,47.0,121.50291138,25.10291266
寵物生活類,關注水族寵物者,北投區洲美里,0.286632981167,624.0,121.50291138,25.10291266
影視娛樂類,關注日本潮流哈日者,北投區洲美里,0.446945337621,973.0,121.50291138,25.10291266
運動體育類,關注體育：高爾夫球者,北投區洲美里,0.0161830357143,29.0,121.50291138,25.10291266
影視娛樂類,關注韓國電視節目者,北投區洲美里,0.472209462563,1028.0,121.50291138,25.10291266
影視娛樂類,關注日本音樂者,北投區洲美里,0.320165365181,697.0,121.50291138,25.10291266
寵物生活類,關注貓寵物者,北投區永欣里,0.0953001395998,1024.0,121.521221678,25.1229594406
影視娛樂類,關注韓國潮流哈韓者,北投區永欣里,0.39460214053,4240.0,121.521221678,25.1229594406
美食戶外旅遊類,關注旅遊資訊者,北投區永欣里,0.189948813402,2041.0,121.521221678,25.1229594406
身體保健類,關注健康保健者,北投區永欣里,0.430432759423,4625.0,121.521221678,25.1229594406
學習教育類,關注教育學習者,北投區永欣里,0.493531875291,5303.0,121.521221678,25.1229594406
文化展覽類,關注展覽訊息者,北投區永欣里,0.0301329055912,263.0,121.521221678,25.1229594406
影視娛樂類,關注古典樂者,北投區永欣里,0.048838904509,469.0,121.521221678,25.1229594406
影視娛樂類,關注電影者,北投區永欣里,0.41191251745,4426.0,121.521221678,25.1229594406
寵物生活類,關注水族寵物者,北投區永欣里,0.298371335505,3206.0,121.521221678,25.1229594406
運動體育類,關注體育：棒球者,北投區永欣里,0.460307119591,4946.0,121.521221678,25.1229594406
身體保健類,關注口腔牙齒治療者,北投區永欣里,0.40865518846,4391.0,121.521221678,25.1229594406
運動體育類,關注體育：足球者,北投區永欣里,0.389948813402,4190.0,121.521221678,25.1229594406
美食戶外旅遊類,關注烹飪者,北投區永欣里,0.392554676594,4218.0,121.521221678,25.1229594406
美食戶外旅遊類,關注速食者,北投區永欣里,0.157468590042,1692.0,121.521221678,25.1229594406
影視娛樂類,關注搖滾樂者,北投區永欣里,0.0867380176826,932.0,121.521221678,25.1229594406
美食戶外旅遊類,關注戶外休閒者,北投區永欣里,0.398324802234,4280.0,121.521221678,25.1229594406
運動體育類,關注體育：賽車者,北投區永欣里,0.0538496791934,470.0,121.521221678,25.1229594406
運動體育類,關注體育：游泳者,北投區永欣里,0.03790482141,364.0,121.521221678,25.1229594406
影視娛樂類,關注影視娛樂訊息者,北投區永欣里,0.382689623081,4112.0,121.521221678,25.1229594406
美食戶外旅遊類,關注台式料理者,北投區永欣里,0.0789413382218,689.0,121.521221678,25.1229594406
身體保健類,關注口腔牙齒美容者,北投區永欣里,0.0614391336041,590.0,121.521221678,25.1229594406
影視娛樂類,音樂:韓國音樂,北投區永欣里,0.166868310842,1793.0,121.521221678,25.1229594406
運動體育類,關注體育：自行車者,北投區永欣里,0.016100511866,173.0,121.521221678,25.1229594406
寵物生活類,關注狗寵物者,北投區永欣里,0.350860865519,3770.0,121.521221678,25.1229594406
美食戶外旅遊類,關注美式料理者,北投區永欣里,0.178315495579,1916.0,121.521221678,25.1229594406
運動體育類,關注體育：籃球者,北投區永欣里,0.441321544905,4742.0,121.521221678,25.1229594406
運動體育類,關注體育：跑步者,北投區永欣里,0.0612504775245,481.0,121.521221678,25.1229594406
美食戶外旅遊類,關注日本料理者,北投區永欣里,0.331503024663,3562.0,121.521221678,25.1229594406
文化展覽類,關注文化藝術訊息者,北投區永欣里,0.201675197766,2167.0,121.521221678,25.1229594406
運動體育類,關注體育：格鬥與摔角者,北投區永欣里,0.0695207073057,747.0,121.521221678,25.1229594406
運動體育類,關注體育：水上運動者,北投區永欣里,0.100604932527,1081.0,121.521221678,25.1229594406
影視娛樂類,關注日本電視節目者,北投區永欣里,0.322475570033,3465.0,121.521221678,25.1229594406
影視娛樂類,關注韓國電視節目者,北投區永欣里,0.452117263844,4858.0,121.521221678,25.1229594406
影視娛樂類,關注日本潮流哈日者,北投區永欣里,0.4144253141,4453.0,121.521221678,25.1229594406
影視娛樂類,關注歐美電視節目者,北投區永欣里,0.365006979991,3922.0,121.521221678,25.1229594406
運動體育類,關注體育：網球者,北投區永欣里,0.349744067008,3758.0,121.521221678,25.1229594406
美食戶外旅遊類,關注素食料理者,北投區永欣里,0.030978117585,235.0,121.521221678,25.1229594406
影視娛樂類,關注日本音樂者,北投區永欣里,0.331130758492,3558.0,121.521221678,25.1229594406
運動體育類,關注體育：高爾夫球者,北投區永欣里,0.0157949634928,106.0,121.521221678,25.1229594406
學習教育類,關注教育學習者,北投區吉利里,0.483182183446,4209.0,121.511701449,25.1164623188
影視娛樂類,關注韓國潮流哈韓者,北投區吉利里,0.385374813454,3357.0,121.511701449,25.1164623188
美食戶外旅遊類,關注旅遊資訊者,北投區吉利里,0.199747445758,1740.0,121.511701449,25.1164623188
寵物生活類,關注貓寵物者,北投區吉利里,0.102169670532,890.0,121.511701449,25.1164623188
身體保健類,關注健康保健者,北投區吉利里,0.427735047641,3726.0,121.511701449,25.1164623188
影視娛樂類,關注古典樂者,北投區吉利里,0.055675882278,437.0,121.511701449,25.1164623188
寵物生活類,關注水族寵物者,北投區吉利里,0.282516358627,2461.0,121.511701449,25.1164623188
身體保健類,關注口腔牙齒美容者,北投區吉利里,0.0663528871542,578.0,121.511701449,25.1164623188
文化展覽類,關注展覽訊息者,北投區吉利里,0.0302903987773,218.0,121.511701449,25.1164623188
運動體育類,關注體育：棒球者,北投區吉利里,0.461829870279,4023.0,121.511701449,25.1164623188
美食戶外旅遊類,關注戶外休閒者,北投區吉利里,0.380553323384,3315.0,121.511701449,25.1164623188
美食戶外旅遊類,關注速食者,北投區吉利里,0.161634714729,1408.0,121.511701449,25.1164623188
美食戶外旅遊類,關注烹飪者,北投區吉利里,0.389737113994,3395.0,121.511701449,25.1164623188
運動體育類,關注體育：賽車者,北投區吉利里,0.0634986800056,457.0,121.511701449,25.1164623188
影視娛樂類,關注搖滾樂者,北投區吉利里,0.103088049592,898.0,121.511701449,25.1164623188
影視娛樂類,關注影視娛樂訊息者,北投區吉利里,0.374354264723,3261.0,121.511701449,25.1164623188
美食戶外旅遊類,關注台式料理者,北投區吉利里,0.0753195185507,607.0,121.511701449,25.1164623188
影視娛樂類,關注日本電視節目者,北投區吉利里,0.310641717369,2706.0,121.511701449,25.1164623188
運動體育類,關注體育：游泳者,北投區吉利里,0.0435446906035,285.0,121.511701449,25.1164623188
運動體育類,關注體育：水上運動者,北投區吉利里,0.122968110187,991.0,121.511701449,25.1164623188
影視娛樂類,音樂:韓國音樂,北投區吉利里,0.184594191252,1608.0,121.511701449,25.1164623188
影視娛樂類,關注歐美電視節目者,北投區吉利里,0.357019859947,3110.0,121.511701449,25.1164623188
美食戶外旅遊類,關注素食料理者,北投區吉利里,0.0307813733228,195.0,121.511701449,25.1164623188
寵物生活類,關注狗寵物者,北投區吉利里,0.338652278728,2950.0,121.511701449,25.1164623188
運動體育類,關注體育：自行車者,北投區吉利里,0.0213978046408,154.0,121.511701449,25.1164623188
運動體育類,關注體育：跑步者,北投區吉利里,0.0542250899615,437.0,121.511701449,25.1164623188
美食戶外旅遊類,關注美式料理者,北投區吉利里,0.184594191252,1608.0,121.511701449,25.1164623188
美食戶外旅遊類,關注日本料理者,北投區吉利里,0.318103547239,2771.0,121.511701449,25.1164623188
運動體育類,關注體育：格鬥與摔角者,北投區吉利里,0.0873557513339,704.0,121.511701449,25.1164623188
運動體育類,關注體育：籃球者,北投區吉利里,0.433589714155,3777.0,121.511701449,25.1164623188
身體保健類,關注口腔牙齒治療者,北投區吉利里,0.40534955803,3531.0,121.511701449,25.1164623188
運動體育類,關注體育：足球者,北投區吉利里,0.384112042245,3346.0,121.511701449,25.1164623188
影視娛樂類,關注韓國電視節目者,北投區吉利里,0.433704511537,3778.0,121.511701449,25.1164623188
文化展覽類,關注文化藝術訊息者,北投區吉利里,0.215245092412,1875.0,121.511701449,25.1164623188
影視娛樂類,關注電影者,北投區吉利里,0.4048903685,3527.0,121.511701449,25.1164623188
運動體育類,關注體育：網球者,北投區吉利里,0.336700723224,2933.0,121.511701449,25.1164623188
影視娛樂類,關注日本音樂者,北投區吉利里,0.313626449317,2732.0,121.511701449,25.1164623188
運動體育類,關注體育：高爾夫球者,北投區吉利里,0.0149960536701,95.0,121.511701449,25.1164623188
影視娛樂類,關注日本潮流哈日者,北投區吉利里,0.414648146022,3612.0,121.511701449,25.1164623188
美食戶外旅遊類,關注速食者,北投區豐年里,0.176931905126,925.0,121.490262541,25.1340117264
身體保健類,關注健康保健者,北投區豐年里,0.443293630243,2568.0,121.490262541,25.1340117264
影視娛樂類,關注古典樂者,北投區豐年里,0.0627606338616,301.0,121.490262541,25.1340117264
影視娛樂類,關注電影者,北投區豐年里,0.419299154152,2429.0,121.490262541,25.1340117264
寵物生活類,關注水族寵物者,北投區豐年里,0.290350422924,1682.0,121.490262541,25.1340117264
文化展覽類,關注展覽訊息者,北投區豐年里,0.0239783152627,115.0,121.490262541,25.1340117264
運動體育類,關注體育：棒球者,北投區豐年里,0.479026411186,2775.0,121.490262541,25.1340117264
身體保健類,關注口腔牙齒治療者,北投區豐年里,0.422233730364,2446.0,121.490262541,25.1340117264
運動體育類,關注體育：足球者,北投區豐年里,0.401173830485,2324.0,121.490262541,25.1340117264
運動體育類,關注體育：賽車者,北投區豐年里,0.0635042081102,332.0,121.490262541,25.1340117264
影視娛樂類,關注搖滾樂者,北投區豐年里,0.110175975516,576.0,121.490262541,25.1340117264
美食戶外旅遊類,關注戶外休閒者,北投區豐年里,0.391506991196,2268.0,121.490262541,25.1340117264
美食戶外旅遊類,關注烹飪者,北投區豐年里,0.402209563266,2330.0,121.490262541,25.1340117264
運動體育類,關注體育：游泳者,北投區豐年里,0.0384468247896,201.0,121.490262541,25.1340117264
身體保健類,關注口腔牙齒美容者,北投區豐年里,0.0856924254017,448.0,121.490262541,25.1340117264
運動體育類,關注體育：自行車者,北投區豐年里,0.0210815765353,92.0,121.490262541,25.1340117264
影視娛樂類,音樂:韓國音樂,北投區豐年里,0.205049732211,1072.0,121.490262541,25.1340117264
寵物生活類,關注狗寵物者,北投區豐年里,0.350940790609,2033.0,121.490262541,25.1340117264
美食戶外旅遊類,關注美式料理者,北投區豐年里,0.21117061974,1104.0,121.490262541,25.1340117264
運動體育類,關注體育：格鬥與摔角者,北投區豐年里,0.0851185921959,445.0,121.490262541,25.1340117264
美食戶外旅遊類,關注日本料理者,北投區豐年里,0.3297082686,1910.0,121.490262541,25.1340117264
運動體育類,關注體育：籃球者,北投區豐年里,0.4510616261,2613.0,121.490262541,25.1340117264
運動體育類,關注體育：跑步者,北投區豐年里,0.0560443764346,293.0,121.490262541,25.1340117264
文化展覽類,關注文化藝術訊息者,北投區豐年里,0.206456067668,1196.0,121.490262541,25.1340117264
影視娛樂類,關注日本電視節目者,北投區豐年里,0.322630761264,1869.0,121.490262541,25.1340117264
運動體育類,關注體育：水上運動者,北投區豐年里,0.124330527927,650.0,121.490262541,25.1340117264
美食戶外旅遊類,關注台式料理者,北投區豐年里,0.0814843152257,426.0,121.490262541,25.1340117264
影視娛樂類,關注影視娛樂訊息者,北投區豐年里,0.390643880545,2263.0,121.490262541,25.1340117264
影視娛樂類,關注韓國電視節目者,北投區豐年里,0.438632832729,2541.0,121.490262541,25.1340117264
影視娛樂類,關注日本潮流哈日者,北投區豐年里,0.426204039358,2469.0,121.490262541,25.1340117264
影視娛樂類,關注日本音樂者,北投區豐年里,0.332988089073,1929.0,121.490262541,25.1340117264
影視娛樂類,關注歐美電視節目者,北投區豐年里,0.370274469187,2145.0,121.490262541,25.1340117264
美食戶外旅遊類,關注素食料理者,北投區豐年里,0.0334548573879,156.0,121.490262541,25.1340117264
運動體育類,關注體育：網球者,北投區豐年里,0.338857241498,1963.0,121.490262541,25.1340117264
影視娛樂類,關注韓國潮流哈韓者,北投區豐年里,0.399620231314,2315.0,121.490262541,25.1340117264
美食戶外旅遊類,關注旅遊資訊者,北投區豐年里,0.217291507269,1136.0,121.490262541,25.1340117264
運動體育類,關注體育：高爾夫球者,北投區豐年里,0.0148945921173,65.0,121.490262541,25.1340117264
學習教育類,關注教育學習者,北投區豐年里,0.492145693078,2851.0,121.490262541,25.1340117264
寵物生活類,關注貓寵物者,北投區豐年里,0.115340474369,603.0,121.490262541,25.1340117264
身體保健類,關注健康保健者,北投區立農里,0.435327933107,4998.0,121.505429921,25.1185574803
美食戶外旅遊類,關注速食者,北投區立農里,0.188313566676,1953.0,121.505429921,25.1185574803
影視娛樂類,關注電影者,北投區立農里,0.413465725982,4747.0,121.505429921,25.1185574803
影視娛樂類,關注古典樂者,北投區立農里,0.0554430623855,575.0,121.505429921,25.1185574803
文化展覽類,關注展覽訊息者,北投區立農里,0.029601774178,307.0,121.505429921,25.1185574803
運動體育類,關注體育：棒球者,北投區立農里,0.468338994861,5377.0,121.505429921,25.1185574803
寵物生活類,關注水族寵物者,北投區立農里,0.282815085794,3247.0,121.505429921,25.1185574803
影視娛樂類,關注搖滾樂者,北投區立農里,0.109738851702,1164.0,121.505429921,25.1185574803
身體保健類,關注口腔牙齒治療者,北投區立農里,0.409284905496,4699.0,121.505429921,25.1185574803
美食戶外旅遊類,關注烹飪者,北投區立農里,0.394652033795,4531.0,121.505429921,25.1185574803
美食戶外旅遊類,關注戶外休閒者,北投區立農里,0.384983886421,4420.0,121.505429921,25.1185574803
運動體育類,關注體育：賽車者,北投區立農里,0.0653890702327,621.0,121.505429921,25.1185574803
運動體育類,關注體育：足球者,北投區立農里,0.385854890689,4430.0,121.505429921,25.1185574803
影視娛樂類,關注影視娛樂訊息者,北投區立農里,0.380193362947,4365.0,121.505429921,25.1185574803
身體保健類,關注口腔牙齒美容者,北投區立農里,0.0798146783195,758.0,121.505429921,25.1185574803
運動體育類,關注體育：游泳者,北投區立農里,0.0409603032537,389.0,121.505429921,25.1185574803
影視娛樂類,音樂:韓國音樂,北投區立農里,0.193101646198,2217.0,121.505429921,25.1185574803
運動體育類,關注體育：自行車者,北投區立農里,0.0227733396924,191.0,121.505429921,25.1185574803
寵物生活類,關注狗寵物者,北投區立農里,0.341259472171,3918.0,121.505429921,25.1185574803
運動體育類,關注體育：格鬥與摔角者,北投區立農里,0.0970832894598,922.0,121.505429921,25.1185574803
美食戶外旅遊類,關注美式料理者,北投區立農里,0.212804936843,2207.0,121.505429921,25.1185574803
美食戶外旅遊類,關注日本料理者,北投區立農里,0.317481055657,3645.0,121.505429921,25.1185574803
運動體育類,關注體育：籃球者,北投區立農里,0.440902360422,5062.0,121.505429921,25.1185574803
文化展覽類,關注文化藝術訊息者,北投區立農里,0.215660656737,2476.0,121.505429921,25.1185574803
運動體育類,關注體育：跑步者,北投區立農里,0.0612825102664,582.0,121.505429921,25.1185574803
運動體育類,關注體育：水上運動者,北投區立農里,0.1154080655,1325.0,121.505429921,25.1185574803
美食戶外旅遊類,關注台式料理者,北投區立農里,0.0888701695272,844.0,121.505429921,25.1185574803
影視娛樂類,關注日本電視節目者,北投區立農里,0.307116104869,3526.0,121.505429921,25.1185574803
影視娛樂類,關注韓國電視節目者,北投區立農里,0.442818569811,5084.0,121.505429921,25.1185574803
影視娛樂類,關注日本音樂者,北投區立農里,0.317568156084,3646.0,121.505429921,25.1185574803
影視娛樂類,關注日本潮流哈日者,北投區立農里,0.418604651163,4806.0,121.505429921,25.1185574803
美食戶外旅遊類,關注素食料理者,北投區立農里,0.0325503755813,273.0,121.505429921,25.1185574803
影視娛樂類,關注歐美電視節目者,北投區立農里,0.356589147287,4094.0,121.505429921,25.1185574803
運動體育類,關注體育：網球者,北投區立農里,0.335685044857,3854.0,121.505429921,25.1185574803
寵物生活類,關注貓寵物者,北投區立農里,0.119371323884,1238.0,121.505429921,25.1185574803
影視娛樂類,關注韓國潮流哈韓者,北投區立農里,0.3888163052,4464.0,121.505429921,25.1185574803
學習教育類,關注教育學習者,北投區立農里,0.489765699852,5623.0,121.505429921,25.1185574803
美食戶外旅遊類,關注旅遊資訊者,北投區立農里,0.222350785845,2306.0,121.505429921,25.1185574803
運動體育類,關注體育：高爾夫球者,北投區立農里,0.0165732681531,139.0,121.505429921,25.1185574803
影視娛樂類,關注韓國潮流哈韓者,士林區天和里,0.407642699009,4235.0,121.53627963,25.121512963
身體保健類,關注健康保健者,士林區天和里,0.447877562807,4653.0,121.53627963,25.121512963
學習教育類,關注教育學習者,士林區天和里,0.501395706998,5209.0,121.53627963,25.121512963
寵物生活類,關注貓寵物者,士林區天和里,0.103474829146,1075.0,121.53627963,25.121512963
美食戶外旅遊類,關注旅遊資訊者,士林區天和里,0.190393685629,1978.0,121.53627963,25.121512963
影視娛樂類,關注古典樂者,士林區天和里,0.0503058426492,477.0,121.53627963,25.121512963
影視娛樂類,關注電影者,士林區天和里,0.420925979401,4373.0,121.53627963,25.121512963
文化展覽類,關注展覽訊息者,士林區天和里,0.0311390330511,228.0,121.53627963,25.121512963
運動體育類,關注體育：棒球者,士林區天和里,0.479738184618,4984.0,121.53627963,25.121512963
寵物生活類,關注水族寵物者,士林區天和里,0.308210607373,3202.0,121.53627963,25.121512963
美食戶外旅遊類,關注烹飪者,士林區天和里,0.405043796323,4208.0,121.53627963,25.121512963
運動體育類,關注體育：賽車者,士林區天和里,0.0451439022043,469.0,121.53627963,25.121512963
影視娛樂類,關注搖滾樂者,士林區天和里,0.0942342862643,979.0,121.53627963,25.121512963
美食戶外旅遊類,關注速食者,士林區天和里,0.161709500433,1680.0,121.53627963,25.121512963
美食戶外旅遊類,關注戶外休閒者,士林區天和里,0.406391375493,4222.0,121.53627963,25.121512963
身體保健類,關注口腔牙齒治療者,士林區天和里,0.421311002021,4377.0,121.53627963,25.121512963
運動體育類,關注體育：足球者,士林區天和里,0.400038502262,4156.0,121.53627963,25.121512963
美食戶外旅遊類,關注台式料理者,士林區天和里,0.0648763114833,674.0,121.53627963,25.121512963
影視娛樂類,關注影視娛樂訊息者,士林區天和里,0.398787178747,4143.0,121.53627963,25.121512963
運動體育類,關注體育：游泳者,士林區天和里,0.0371229698376,352.0,121.53627963,25.121512963
身體保健類,關注口腔牙齒美容者,士林區天和里,0.0664947899882,619.0,121.53627963,25.121512963
影視娛樂類,音樂:韓國音樂,士林區天和里,0.166329771874,1728.0,121.53627963,25.121512963
運動體育類,關注體育：自行車者,士林區天和里,0.0210807204803,158.0,121.53627963,25.121512963
美食戶外旅遊類,關注美式料理者,士林區天和里,0.184522090673,1917.0,121.53627963,25.121512963
寵物生活類,關注狗寵物者,士林區天和里,0.364808932525,3790.0,121.53627963,25.121512963
運動體育類,關注體育：格鬥與摔角者,士林區天和里,0.0704694381781,656.0,121.53627963,25.121512963
文化展覽類,關注文化藝術訊息者,士林區天和里,0.186735970738,1940.0,121.53627963,25.121512963
運動體育類,關注體育：跑步者,士林區天和里,0.043988834344,457.0,121.53627963,25.121512963
美食戶外旅遊類,關注日本料理者,士林區天和里,0.341996342285,3553.0,121.53627963,25.121512963
運動體育類,關注體育：籃球者,士林區天和里,0.452305322938,4699.0,121.53627963,25.121512963
運動體育類,關注體育：水上運動者,士林區天和里,0.105784964867,1099.0,121.53627963,25.121512963
影視娛樂類,關注日本電視節目者,士林區天和里,0.326114159207,3388.0,121.53627963,25.121512963
影視娛樂類,關注韓國電視節目者,士林區天和里,0.454326691693,4720.0,121.53627963,25.121512963
影視娛樂類,關注日本潮流哈日者,士林區天和里,0.427375108288,4440.0,121.53627963,25.121512963
運動體育類,關注體育：網球者,士林區天和里,0.358744826259,3727.0,121.53627963,25.121512963
美食戶外旅遊類,關注素食料理者,士林區天和里,0.0225588140509,210.0,121.53627963,25.121512963
影視娛樂類,關注歐美電視節目者,士林區天和里,0.379054769468,3938.0,121.53627963,25.121512963
影視娛樂類,關注日本音樂者,士林區天和里,0.341803830975,3551.0,121.53627963,25.121512963
運動體育類,關注體育：高爾夫球者,士林區天和里,0.0132088058706,99.0,121.53627963,25.121512963
運動體育類,關注體育：籃球者,士林區天壽里,0.434414864115,3133.0,121.526477108,25.1164144578
文化展覽類,關注文化藝術訊息者,士林區天壽里,0.198419301165,1431.0,121.526477108,25.1164144578
運動體育類,關注體育：格鬥與摔角者,士林區天壽里,0.0764004437049,551.0,121.526477108,25.1164144578
運動體育類,關注體育：跑步者,士林區天壽里,0.0475596228508,343.0,121.526477108,25.1164144578
美食戶外旅遊類,關注日本料理者,士林區天壽里,0.310732113145,2241.0,121.526477108,25.1164144578
美食戶外旅遊類,關注速食者,士林區天壽里,0.167221297837,1206.0,121.526477108,25.1164144578
運動體育類,關注體育：賽車者,士林區天壽里,0.046866333888,338.0,121.526477108,25.1164144578
運動體育類,關注體育：足球者,士林區天壽里,0.380061009429,2741.0,121.526477108,25.1164144578
美食戶外旅遊類,關注烹飪者,士林區天壽里,0.383666112035,2767.0,121.526477108,25.1164144578
美食戶外旅遊類,關注戶外休閒者,士林區天壽里,0.388519134775,2802.0,121.526477108,25.1164144578
身體保健類,關注口腔牙齒治療者,士林區天壽里,0.400027731559,2885.0,121.526477108,25.1164144578
